,elec_baseload_MW,elec_cooling_MW,elec_heating_MW,elec_dg_MW,elec_total_MW,nonelec_baseload_MW,nonelec_cooling_MW,nonelec_heating_MW,nonelec_total_MW,elec_net_MW
2018-05-22 10:00:00+00:00,27.54124176366902,0.9103432558058203,2.6292055308701783,0.0,31.08078626135465,14.87242582300129,0.02385227112971236,0.22192703657011217,15.118203662724401,31.08078626135465
2018-05-22 11:00:00+00:00,27.85246327575424,0.9004559759072412,2.8408626546229447,0.0,31.593779533643975,15.730170737734863,0.023860285388093237,0.23951338269728095,15.993543951666465,31.593779533643975
2018-05-22 12:00:00+00:00,28.519056267222958,0.6908345393964276,1.795195579519635,0.0,31.005075631378958,8.491997675401466,0.02130697781908986,0.21454207719367616,8.727846370407088,31.005075631378958
2018-05-22 13:00:00+00:00,25.939358173304488,0.7010509387134309,1.7223149057664706,0.0,28.362728068297635,8.160911781026376,0.022476757214893454,0.19700128158995348,8.380385689421653,28.362728068297635
2018-05-22 14:00:00+00:00,27.490271406639167,1.9535022444353032,2.394187739816564,0.0,31.837965126551527,14.11927378959109,0.034879672567334534,0.17099473918775912,14.32514406104348,31.837965126551527
2018-05-22 15:00:00+00:00,29.74893087331791,3.8636474807291217,0.9766353902750339,0.0,34.589217871385486,7.904763425063747,0.060293338759575335,0.07071125062671865,8.035763858631055,34.589217871385486
2018-05-22 16:00:00+00:00,32.27904674631469,5.6174777474523685,0.28614958408520974,0.0,38.182673945773914,5.084990639971028,0.0820657189652094,0.017611183139939264,5.1846707017553655,38.182673945773914
2018-05-22 17:00:00+00:00,34.49481585378717,7.5162343708420245,0.05028751123746152,0.0,42.061341256200144,4.021894327123965,0.10391376134136289,0.002307045703442397,4.128115179027392,42.061341256200144
2018-05-22 18:00:00+00:00,35.8323056593471,9.21499714526238,0.010150689994464293,0.0,45.05744175759857,3.68653957045314,0.12061854277763652,0.00021429103476169808,3.8073688434687702,45.05744175759857
2018-05-22 19:00:00+00:00,36.2276083384791,10.256976112785093,0.004531832349307715,0.0,46.489118139612444,3.4755387133412237,0.1310451147878038,3.302330828663697e-05,3.6066167270351315,46.489118139612444
2018-05-22 20:00:00+00:00,35.91877480774728,12.04436214963544,0.0036193633335728495,0.0,47.966761886888584,3.467544797237643,0.14121166394980778,2.4929026749850563e-05,3.608782951104214,47.966761886888584
2018-05-22 21:00:00+00:00,34.66826104333577,13.534475138418216,0.0023005054277182475,0.0,48.205035649075825,3.3402215671348574,0.14126791660005986,1.3569824929318384e-05,3.4815027632106927,48.205035649075825
2018-05-22 22:00:00+00:00,32.53819898744348,14.644544455072353,0.004219268519863893,0.0,47.18695954302514,3.1865122811099296,0.13708290050307212,0.00018123404465296972,3.3237732792498864,47.18695954302514
2018-05-22 23:00:00+00:00,30.450143293675474,14.448885296523631,0.007020992570737241,0.0,44.906050902815196,3.0939018815857464,0.12321552219043562,9.262058227460764e-05,3.217205972968761,44.906050902815196
2018-05-23 00:00:00+00:00,28.487425875427796,13.130459027186518,0.009522562876657138,0.0,41.6274053178314,3.0704573319813435,0.10769741262247318,0.0001615191091003106,3.1783163261619887,41.6274053178314
2018-05-23 01:00:00+00:00,26.9933800549335,11.31266689883847,0.013719116825788216,0.0,38.31977035431724,3.1806052664412627,0.08985846337128858,0.00028333230441707506,3.2707488063124606,38.31977035431724
2018-05-23 02:00:00+00:00,25.928186642760863,7.9809490467115065,0.018373843443907488,0.0,33.927510869612696,3.220741526120472,0.06810496999102061,0.00037075261102273124,3.289217112865532,33.927510869612696
2018-05-23 03:00:00+00:00,28.71909772732266,4.247467088827021,0.02192317934801509,0.0,32.988486616096516,3.137442577125477,0.04978810396633786,0.0008952434483582986,3.188122462409888,32.988486616096516
2018-05-23 04:00:00+00:00,28.217443785367358,3.2269226312211448,0.029288936520590586,0.0,31.473656894034193,3.262095115767732,0.0429394057694762,0.0018652191153259309,3.306902109857339,31.473656894034193
2018-05-23 05:00:00+00:00,27.63241429036698,2.607515334412272,0.03308736887342385,0.0,30.273015828586665,3.384638121304996,0.04049131457900792,0.003032808670162599,3.4281629607063544,30.273015828586665
2018-05-23 06:00:00+00:00,27.341325051834207,2.119887060725519,0.07445314291373858,0.0,29.535658337598996,3.7068994587189743,0.03642318206671041,0.004230749364148975,3.7475509298021557,29.535658337598996
2018-05-23 07:00:00+00:00,26.881828243205586,1.6574969003965592,0.21232778011439407,0.0,28.751652585767637,4.112760640936393,0.032534183360770144,0.008743067913179815,4.154039570276012,28.751652585767637
2018-05-23 08:00:00+00:00,27.02691947191203,1.4367805533356097,0.38559634735394893,0.0,28.849292853706082,5.168884360743916,0.030515104083940904,0.022579702352531587,5.221979283128227,28.849292853706082
2018-05-23 09:00:00+00:00,27.253295808659693,1.3141502896290806,0.6112870805199371,0.0,29.17873066913058,6.379643635160241,0.029181295148906293,0.04220699705292431,6.451032446483232,29.17873066913058
2018-05-23 10:00:00+00:00,27.353597952080918,1.225657736765598,0.826812663794847,0.0,29.40606265904455,7.149367580693172,0.029175981203050875,0.06334048764693573,7.241884185464298,29.40606265904455
2018-05-23 11:00:00+00:00,27.727865019003296,1.1634626556861223,1.085020750179402,0.0,29.97635203072383,8.115434180483636,0.029935409782298486,0.09612520084822718,8.241493112322802,29.97635203072383
2018-05-23 12:00:00+00:00,28.38750773749857,0.8173625992117532,0.7305350741940222,0.0,29.935405530399194,5.013434696499491,0.026907813861350483,0.09964628211595594,5.1399885013132085,29.935405530399194
2018-05-23 13:00:00+00:00,25.861761429912168,0.8277022868545215,0.8224423052109919,0.0,27.51191187841104,5.244775834032741,0.026230357410130897,0.1010036394336087,5.372009122728073,27.51191187841104
2018-05-23 14:00:00+00:00,27.366074838885602,2.5029018573302886,1.2380257674769295,0.0,31.10700002326169,8.8758558682932,0.0426753371615956,0.08735920692367179,9.005895701231653,31.10700002326169
2018-05-23 15:00:00+00:00,29.744335326047285,4.698889350536874,0.3394324805858238,0.0,34.782658254402634,5.112990768977698,0.06936205126354796,0.0230287812960588,5.205379630163307,34.782658254402634
2018-05-23 16:00:00+00:00,32.22983146723954,6.68369346920335,0.06556130969662877,0.0,38.979084392755624,4.219812142208531,0.09229230481915707,0.003535950623499205,4.315640713038564,38.979084392755624
