timestamp,elec_baseload_MW,elec_cooling_MW,elec_heating_MW,elec_dg_MW,elec_total_MW,nonelec_baseload_MW,nonelec_cooling_MW,nonelec_heating_MW,nonelec_total_MW,elec_net_MW
2018-04-06 04:00:00+00:00,270.9693,45.35,1.4261,0.0,317.7455,47.7986,0.0,217.5524,265.351,317.7455
2018-04-06 05:00:00+00:00,208.3898,34.4168,2.75,0.0,245.5566,42.8188,0.0,224.7918,267.6106,245.5566
2018-04-06 06:00:00+00:00,158.4422,23.11,5.044,0.0,186.5963,27.5392,0.0,193.5907,221.1299,186.5963
2018-04-06 07:00:00+00:00,138.0861,13.3326,8.8466,0.0,160.2652,16.0378,0.0,160.3335,176.3713,160.2652
2018-04-06 08:00:00+00:00,128.3955,8.0684,18.7647,0.0,155.2286,10.1463,0.0,181.4738,191.6201,155.2286
2018-04-06 09:00:00+00:00,122.0106,6.5635,27.9582,0.0,156.5323,6.4173,0.0,211.4732,217.8905,156.5323
2018-04-06 10:00:00+00:00,120.8625,6.8827,24.7031,0.0,152.4483,6.8969,0.0,189.723,196.6198,152.4483
2018-04-06 11:00:00+00:00,125.2,6.097,25.0366,0.0,156.3336,13.1958,0.0,205.4423,218.6381,156.3336
2018-04-06 12:00:00+00:00,136.7203,6.6069,22.5773,0.0,165.9045,25.1162,0.0,242.3377,267.4539,165.9045
2018-04-06 13:00:00+00:00,169.5862,7.416,27.4565,0.0,204.4587,46.1167,0.0,360.6609,406.7776,204.4587
2018-04-06 14:00:00+00:00,203.3642,7.6288,27.2299,-0.1429,238.2229,66.9212,0.0,391.1363,458.0575,238.0801
2018-04-06 15:00:00+00:00,211.3116,7.6271,25.5533,-2.276,244.4919,67.2157,0.0,347.3077,414.5234,242.2159
2018-04-06 16:00:00+00:00,212.763,8.8414,16.4394,-2.2868,238.0437,65.1805,0.0,281.4172,346.5977,235.7569
2018-04-06 17:00:00+00:00,210.5228,8.7784,12.8046,-3.0694,232.1058,68.3564,0.0,271.6155,339.9718,229.0364
2018-04-06 18:00:00+00:00,205.7721,11.0395,9.7261,-10.8527,226.5376,62.9362,0.0,250.3354,313.2716,215.6849
2018-04-06 19:00:00+00:00,207.5554,24.434,3.7166,-15.3452,235.706,63.8302,0.0,193.7849,257.6151,220.3608
2018-04-06 20:00:00+00:00,194.713,42.9819,1.0799,-15.4022,238.7748,52.8354,0.0,152.7963,205.6318,223.3727
2018-04-06 21:00:00+00:00,189.5284,49.6459,1.0146,-12.7429,240.1889,49.1194,0.0,145.3777,194.4971,227.446
2018-04-06 22:00:00+00:00,195.0682,55.2954,0.3191,-12.9908,250.6826,55.6955,0.0,137.2678,192.9633,237.6918
2018-04-06 23:00:00+00:00,214.4135,65.626,0.2288,-13.1175,280.2683,79.2722,0.0,149.3249,228.5971,267.1508
2018-04-07 00:00:00+00:00,239.82,55.4523,0.5031,-10.2914,295.7754,95.417,0.0,165.931,261.348,285.484
2018-04-07 01:00:00+00:00,255.925,48.7511,0.8349,-4.966,305.5111,82.1715,0.0,188.0617,270.2332,300.5451
2018-04-07 02:00:00+00:00,265.6484,38.5786,0.9659,0.0,305.1929,64.7137,0.0,193.5155,258.2292,305.1929
2018-04-07 03:00:00+00:00,275.5847,31.7441,1.2317,0.0,308.5606,57.1888,0.0,208.6026,265.7915,308.5606
2018-04-07 04:00:00+00:00,271.4858,26.5959,2.2395,0.0,300.3211,49.4607,0.0,223.4015,272.8623,300.3211
2018-04-07 05:00:00+00:00,207.7646,23.8413,3.3968,0.0,235.0027,39.9686,0.0,227.2735,267.2421,235.0027
2018-04-07 06:00:00+00:00,156.589,17.2609,6.253,0.0,180.1028,28.0558,0.0,204.5282,232.584,180.1028
2018-04-07 07:00:00+00:00,138.3207,15.1478,7.594,0.0,161.0625,16.6788,0.0,156.2357,172.9145,161.0625
2018-04-07 08:00:00+00:00,127.8855,14.6536,8.5811,0.0,151.1201,11.6063,0.0,128.6666,140.2728,151.1201
2018-04-07 09:00:00+00:00,121.7879,13.2195,11.7969,0.0,146.8043,5.6355,0.0,123.6734,129.3089,146.8043
2018-04-07 10:00:00+00:00,120.8411,14.3926,10.5419,0.0,145.7756,6.966,0.0,112.7052,119.6712,145.7756
2018-04-07 11:00:00+00:00,123.3337,12.4473,11.4127,0.0,147.1937,10.584,0.0,117.4041,127.9881,147.1937
2018-04-07 12:00:00+00:00,129.5346,11.3655,10.9714,0.0,151.8716,15.1059,0.0,130.1954,145.3013,151.8716
2018-04-07 13:00:00+00:00,145.9111,11.3606,12.4019,0.0,169.6736,27.9171,0.0,168.7442,196.6613,169.6736
2018-04-07 14:00:00+00:00,173.8458,13.9025,11.8257,-2.1207,199.574,42.8756,0.0,200.1399,243.0155,197.4533
2018-04-07 15:00:00+00:00,208.0744,29.0036,5.4326,-8.0755,242.5107,67.0064,0.0,230.631,297.6374,234.4352
2018-04-07 16:00:00+00:00,228.8566,57.8732,1.8375,-16.3014,288.5673,83.3656,0.0,223.1688,306.5344,272.2659
2018-04-07 17:00:00+00:00,233.3367,100.5399,0.8234,-23.3233,334.7,85.9903,0.0,219.6557,305.6461,311.3768
2018-04-07 18:00:00+00:00,224.3347,149.5013,0.6132,-28.0831,374.4491,75.9484,0.0,211.61,287.5584,346.366
2018-04-07 19:00:00+00:00,227.8207,177.1377,0.6762,-27.0071,405.6346,75.9494,0.0,199.3639,275.3133,378.6275
2018-04-07 20:00:00+00:00,216.3227,179.0149,0.0092,-30.0401,395.3468,66.7525,0.0,186.5224,253.275,365.3067
2018-04-07 21:00:00+00:00,208.0047,187.9394,0.0024,-28.0907,395.9465,64.3594,0.0,169.178,233.5375,367.8558
2018-04-07 22:00:00+00:00,213.121,186.4105,0.0,-25.7765,399.5315,67.0037,0.0,161.3162,228.3199,373.755
2018-04-07 23:00:00+00:00,227.7565,186.4569,0.0044,-20.2278,414.2178,78.9147,0.0,168.4776,247.3923,393.99
2018-04-08 00:00:00+00:00,247.9774,160.8049,0.1921,-12.5569,408.9744,88.3841,0.0,185.4832,273.8672,396.4174
2018-04-08 01:00:00+00:00,257.2675,113.1917,0.352,-5.7803,370.8113,79.0059,0.0,200.3844,279.3903,365.031
2018-04-08 02:00:00+00:00,268.4064,69.3685,0.7764,0.0,338.5513,65.9932,0.0,203.8502,269.8434,338.5513
2018-04-08 03:00:00+00:00,280.1389,43.7481,1.7739,0.0,325.6609,54.9661,0.0,216.986,271.9522,325.6609
2018-04-08 04:00:00+00:00,277.2084,28.7259,5.2344,0.0,311.1686,50.0903,0.0,245.552,295.6423,311.1686
2018-04-08 05:00:00+00:00,215.5839,23.451,6.6009,0.0,245.6359,38.0875,0.0,245.9145,284.0019,245.6359
2018-04-08 06:00:00+00:00,161.2885,20.2318,6.4607,0.0,187.9809,27.8765,0.0,209.7656,237.6421,187.9809
2018-04-08 07:00:00+00:00,140.662,14.7211,9.282,0.0,164.6651,18.2565,0.0,173.9006,192.1572,164.6651
2018-04-08 08:00:00+00:00,127.4738,9.5861,16.3343,0.0,153.3942,9.7663,0.0,175.5028,185.2691,153.3942
2018-04-08 09:00:00+00:00,122.0686,8.8268,22.2002,0.0,153.0956,6.4583,0.0,180.9945,187.4528,153.0956
2018-04-08 10:00:00+00:00,121.6184,6.2145,37.247,0.0,165.08,6.9516,0.0,256.973,263.9246,165.08
2018-04-08 11:00:00+00:00,123.6006,3.6258,53.6686,0.0,180.895,11.1696,0.0,345.3012,356.4708,180.895
2018-04-08 12:00:00+00:00,129.6434,2.5844,69.012,0.0,201.2398,15.8852,0.0,448.4518,464.3369,201.2398
2018-04-08 13:00:00+00:00,146.5768,2.2327,92.6613,0.0,241.4709,26.8788,0.0,601.0408,627.9196,241.4709
2018-04-08 14:00:00+00:00,176.6545,3.2639,81.6382,-2.38,261.5566,45.4516,0.0,596.1723,641.6239,259.1766
2018-04-08 15:00:00+00:00,209.4744,4.5167,76.5565,-8.2316,290.5477,70.9985,0.0,621.1677,692.1662,282.316
2018-04-08 16:00:00+00:00,229.6202,6.2259,67.6572,-16.5459,303.5032,84.9427,0.0,586.4645,671.4071,286.9574
2018-04-08 17:00:00+00:00,231.9197,9.6977,42.0878,-26.0657,283.7051,83.8813,0.0,453.8907,537.772,257.6395
2018-04-08 18:00:00+00:00,226.1646,23.6227,9.6753,-31.4607,259.4626,79.0337,0.0,265.1043,344.138,228.0019
2018-04-08 19:00:00+00:00,225.6151,40.1291,3.1045,-33.6736,268.8487,79.2985,0.0,217.8339,297.1324,235.1751
2018-04-08 20:00:00+00:00,214.2291,62.5395,0.4649,-33.2321,277.2336,72.9578,0.0,182.5182,255.476,244.0016
2018-04-08 21:00:00+00:00,210.0267,100.5554,0.0714,-30.6069,310.6534,62.2233,0.0,171.9883,234.2116,280.0465
2018-04-08 22:00:00+00:00,213.963,134.7245,0.0177,-26.3376,348.7052,69.6434,0.0,160.4685,230.1119,322.3676
2018-04-08 23:00:00+00:00,227.4029,146.1769,0.0221,-20.7405,373.602,77.9323,0.0,166.1896,244.122,352.8615
2018-04-09 00:00:00+00:00,247.0693,129.7843,0.2336,-13.3413,377.0872,84.3998,0.0,181.8811,266.2809,363.7458
2018-04-09 01:00:00+00:00,262.0592,111.0986,0.2293,-6.0164,373.387,84.9475,0.0,202.8114,287.759,367.3706
2018-04-09 02:00:00+00:00,269.03,62.6849,0.7705,0.0,332.4854,66.9305,0.0,206.4268,273.3574,332.4854
2018-04-09 03:00:00+00:00,281.6945,37.6756,1.7865,0.0,321.1566,58.6203,0.0,215.7647,274.385,321.1566
2018-04-09 04:00:00+00:00,276.8486,25.8874,3.732,0.0,306.468,47.1072,0.0,227.2804,274.3876,306.468
2018-04-09 05:00:00+00:00,214.9025,19.3052,6.6456,0.0,240.8533,40.1331,0.0,239.8496,279.9827,240.8533
2018-04-09 06:00:00+00:00,160.4644,13.0641,11.7885,0.0,185.317,25.1473,0.0,234.6475,259.7948,185.317
2018-04-09 07:00:00+00:00,138.9546,9.596,13.6769,0.0,162.2275,16.0397,0.0,197.8899,213.9296,162.2275
2018-04-09 08:00:00+00:00,128.1811,6.9985,21.8199,0.0,156.9995,11.0913,0.0,200.0664,211.1577,156.9995
2018-04-09 09:00:00+00:00,123.0901,5.1383,38.9698,0.0,167.1982,7.7781,0.0,272.9232,280.7013,167.1982
2018-04-09 10:00:00+00:00,121.8324,4.4466,51.3637,0.0,177.6428,6.9203,0.0,334.9672,341.8874,177.6428
2018-04-09 11:00:00+00:00,125.6353,2.7129,79.2607,0.0,207.609,12.2885,0.0,494.2964,506.5849,207.609
2018-04-09 12:00:00+00:00,137.6909,2.6556,87.8358,0.0,228.1823,24.8074,0.0,600.8912,625.6986,228.1823
2018-04-09 13:00:00+00:00,169.6491,3.3971,95.4856,0.0,268.5318,46.3362,0.0,712.2182,758.5544,268.5318
2018-04-09 14:00:00+00:00,202.5765,3.4733,104.9157,-2.9293,310.9655,65.2036,0.0,794.434,859.6376,308.0362
2018-04-09 15:00:00+00:00,213.2725,5.6717,62.5424,-9.8753,281.4865,65.6418,0.0,559.229,624.8708,271.6112
2018-04-09 16:00:00+00:00,211.428,10.6568,29.7355,-17.1772,251.8203,66.2885,0.0,356.1123,422.4009,234.643
2018-04-09 17:00:00+00:00,212.5487,20.9714,7.8921,-22.8276,241.4121,64.9125,0.0,245.5603,310.4728,218.5845
2018-04-09 18:00:00+00:00,209.7349,43.2234,2.1655,-25.3657,255.1238,64.2614,0.0,199.2339,263.4952,229.7581
2018-04-09 19:00:00+00:00,209.399,78.7768,1.5334,-29.167,289.7092,66.3262,0.0,171.1414,237.4676,260.5422
2018-04-09 20:00:00+00:00,198.1012,128.1207,0.455,-31.3554,326.6769,57.8326,0.0,151.3389,209.1716,295.3215
2018-04-09 21:00:00+00:00,191.1214,175.5423,0.5091,-29.988,367.1728,47.597,0.0,135.1541,182.7511,337.1848
2018-04-09 22:00:00+00:00,195.1121,222.8745,0.1025,-25.8828,418.0891,58.126,0.0,128.078,186.204,392.2063
2018-04-09 23:00:00+00:00,214.4293,267.5745,0.0399,-19.8066,482.0437,74.2564,0.0,142.5636,216.82,462.2371
2018-04-10 00:00:00+00:00,239.1657,288.7541,0.1513,-12.5547,528.0711,88.5936,0.0,161.3551,249.9487,515.5164
2018-04-10 01:00:00+00:00,253.4441,276.8698,0.0736,-5.8115,530.3876,81.3989,0.0,173.3224,254.7213,524.5761
2018-04-10 02:00:00+00:00,264.1233,206.0863,0.253,-0.9827,470.4626,67.8721,0.0,186.1364,254.0085,469.4799
2018-04-10 03:00:00+00:00,275.8504,111.3806,0.1718,0.0,387.4028,53.3347,0.0,193.4722,246.8068,387.4028
2018-04-10 04:00:00+00:00,271.5226,71.6965,0.3682,0.0,343.5873,48.441,0.0,208.6271,257.0682,343.5873
2018-04-10 05:00:00+00:00,208.3491,38.4734,1.2849,0.0,248.1073,38.3656,0.0,207.1493,245.5148,248.1073
2018-04-10 06:00:00+00:00,156.908,21.7881,3.4736,0.0,182.1698,24.0765,0.0,181.0613,205.1378,182.1698
2018-04-10 07:00:00+00:00,138.7053,13.0216,8.3199,0.0,160.0468,15.4254,0.0,162.6191,178.0445,160.0468
2018-04-10 08:00:00+00:00,128.2347,9.2655,13.9954,0.0,151.4956,9.8907,0.0,152.8494,162.7401,151.4956
2018-04-10 09:00:00+00:00,122.5886,8.0544,21.5865,0.0,152.2295,5.9211,0.0,178.1572,184.0783,152.2295
2018-04-10 10:00:00+00:00,120.9166,6.1229,33.7321,0.0,160.7717,6.1337,0.0,234.4256,240.5593,160.7717
2018-04-10 11:00:00+00:00,124.9698,4.0577,49.4637,0.0,178.4913,13.4054,0.0,337.9339,351.3393,178.4913
2018-04-10 12:00:00+00:00,136.7449,3.3938,61.5337,0.0,201.6723,22.4973,0.0,451.1113,473.6087,201.6723
2018-04-10 13:00:00+00:00,171.1569,3.9108,75.2632,0.0,250.3309,45.5514,0.0,605.2097,650.761,250.3309
2018-04-10 14:00:00+00:00,203.6686,4.4775,74.8188,-2.2589,282.9648,66.0953,0.0,645.8419,711.9372,280.706
2018-04-10 15:00:00+00:00,210.0091,6.4199,45.8948,-7.8102,262.3239,67.8225,0.0,472.479,540.3015,254.5137
2018-04-10 16:00:00+00:00,214.1908,12.0866,19.3595,-14.6288,245.6368,64.4053,0.0,300.9759,365.3812,231.0081
2018-04-10 17:00:00+00:00,210.8473,25.7997,4.2056,-20.668,240.8526,63.3727,0.0,219.5221,282.8947,220.1846
2018-04-10 18:00:00+00:00,207.3944,59.0521,1.2071,-25.042,267.6536,68.9923,0.0,200.334,269.3263,242.6116
2018-04-10 19:00:00+00:00,206.7445,118.09,1.1463,-29.1591,325.9808,66.6925,0.0,171.7064,238.3989,296.8216
2018-04-10 20:00:00+00:00,194.1318,211.6489,0.289,-30.7276,406.0697,54.1024,0.0,142.9128,197.0152,375.342
2018-04-10 21:00:00+00:00,190.5431,256.3531,0.418,-29.1395,447.3142,50.5855,0.0,132.3741,182.9596,418.1747
2018-04-10 22:00:00+00:00,195.53,295.2071,0.0883,-25.7782,490.8254,57.1211,0.0,126.2019,183.323,465.0472
2018-04-10 23:00:00+00:00,212.65,312.8467,0.0241,-19.9621,525.5208,73.8239,0.0,138.3262,212.1502,505.5587
2018-04-11 00:00:00+00:00,237.175,307.1561,0.1483,-12.6507,544.4795,93.4582,0.0,156.9577,250.4159,531.8288
2018-04-11 01:00:00+00:00,254.5308,263.0835,0.0702,-5.3643,517.6844,81.746,0.0,174.9819,256.7279,512.3201
2018-04-11 02:00:00+00:00,262.8972,195.6621,0.2348,-0.9274,458.7942,69.513,0.0,184.1347,253.6477,457.8668
2018-04-11 03:00:00+00:00,275.902,132.8461,0.1534,0.0,408.9016,59.2614,0.0,193.3315,252.5929,408.9016
2018-04-11 04:00:00+00:00,272.0677,93.8364,0.3253,0.0,366.2294,50.7137,0.0,206.1592,256.8729,366.2294
2018-04-11 05:00:00+00:00,209.7685,65.8787,0.5901,0.0,276.2373,43.2155,0.0,205.9134,249.1288,276.2373
2018-04-11 06:00:00+00:00,157.0596,41.8991,0.9509,0.0,199.9096,31.0986,0.0,168.2534,199.352,199.9096
2018-04-11 07:00:00+00:00,135.8399,19.7469,3.1127,0.0,158.6996,16.8116,0.0,131.7359,148.5475,158.6996
2018-04-11 08:00:00+00:00,127.5577,14.9455,4.8157,0.0,147.3189,11.5791,0.0,104.1794,115.7585,147.3189
2018-04-11 09:00:00+00:00,122.2311,12.4865,8.3816,0.0,143.0992,7.4028,0.0,104.2254,111.6282,143.0992
2018-04-11 10:00:00+00:00,120.8112,10.6196,10.9873,0.0,142.4181,6.9944,0.0,115.4304,122.4248,142.4181
2018-04-11 11:00:00+00:00,125.3877,8.1316,14.8762,0.0,148.3955,13.0567,0.0,147.3763,160.433,148.3955
2018-04-11 12:00:00+00:00,136.8618,7.0727,16.881,0.0,160.8155,26.0072,0.0,202.728,228.7351,160.8155
2018-04-11 13:00:00+00:00,171.9762,7.5846,21.4852,0.0,201.046,49.5626,0.0,319.2036,368.7662,201.046
2018-04-11 14:00:00+00:00,202.4575,11.4437,14.0058,-2.9856,227.907,64.3439,0.0,311.0204,375.3643,224.9215
2018-04-11 15:00:00+00:00,213.5936,20.0847,5.5514,-9.8807,239.2296,70.6123,0.0,245.1908,315.803,229.3489
2018-04-11 16:00:00+00:00,213.2758,37.3253,2.1564,-18.1219,252.7575,71.4806,0.0,197.808,269.2886,234.6356
2018-04-11 17:00:00+00:00,211.0326,56.1677,0.94,-25.4105,268.1402,65.4609,0.0,190.7175,256.1784,242.7297
2018-04-11 18:00:00+00:00,207.7368,83.6413,0.6848,-30.0377,292.0629,63.8709,0.0,195.15,259.0209,262.0252
2018-04-11 19:00:00+00:00,208.8837,110.0567,0.9441,-32.4812,319.8845,64.8175,0.0,165.0949,229.9124,287.4033
2018-04-11 20:00:00+00:00,196.1257,124.6439,0.3447,-33.0972,321.1144,53.0521,0.0,146.4147,199.4667,288.0172
2018-04-11 21:00:00+00:00,187.78,146.7658,0.5624,-30.7449,335.1082,51.5105,0.0,131.9369,183.4475,304.3633
2018-04-11 22:00:00+00:00,191.3675,176.1803,0.1088,-26.7257,367.6566,55.2524,0.0,129.6928,184.9451,340.9308
2018-04-11 23:00:00+00:00,211.5652,177.9773,0.0661,-20.8709,389.6087,72.4135,0.0,135.8344,208.2479,368.7378
2018-04-12 00:00:00+00:00,243.3744,143.9691,0.2337,-13.3366,387.5773,92.093,0.0,157.619,249.712,374.2407
2018-04-12 01:00:00+00:00,256.1336,105.1937,0.2022,-5.9003,361.5296,82.5963,0.0,181.7784,264.3747,355.6293
2018-04-12 02:00:00+00:00,267.6265,61.498,0.5431,-1.0435,329.6677,71.2654,0.0,197.7159,268.9812,328.6241
2018-04-12 03:00:00+00:00,274.1163,37.3133,1.4505,0.0,312.8801,58.552,0.0,203.5117,262.0637,312.8801
2018-04-12 04:00:00+00:00,272.3012,30.1672,1.9771,0.0,304.4456,51.8523,0.0,223.3557,275.208,304.4456
2018-04-12 05:00:00+00:00,208.7136,19.9803,6.161,0.0,234.8549,37.3875,0.0,237.7573,275.1448,234.8549
2018-04-12 06:00:00+00:00,158.857,10.9882,16.8374,0.0,186.6827,29.7265,0.0,256.3753,286.1018,186.6827
2018-04-12 07:00:00+00:00,136.9285,6.5286,31.6785,0.0,175.1355,14.4419,0.0,290.5138,304.9557,175.1355
2018-04-12 08:00:00+00:00,127.1756,4.8111,41.9624,0.0,173.949,8.6427,0.0,306.8022,315.4449,173.949
2018-04-12 09:00:00+00:00,122.2482,3.811,62.3948,0.0,188.454,5.6972,0.0,394.7927,400.4899,188.454
2018-04-12 10:00:00+00:00,121.046,3.1257,87.0396,0.0,211.2113,7.3911,0.0,519.4223,526.8135,211.2113
2018-04-12 11:00:00+00:00,125.6186,2.1454,119.2945,0.0,247.0585,12.3546,0.0,696.6215,708.9762,247.0585
2018-04-12 12:00:00+00:00,136.5165,1.9122,152.1227,0.0,290.5514,24.1931,0.0,902.9382,927.1313,290.5514
2018-04-12 13:00:00+00:00,170.3689,2.3442,154.6217,0.0,327.3347,44.7591,0.0,1000.8966,1045.6557,327.3347
2018-04-12 14:00:00+00:00,204.7843,2.7449,138.705,-3.1531,346.2343,62.4785,0.0,959.1121,1021.5906,343.0811
2018-04-12 15:00:00+00:00,212.8853,2.6317,155.265,-10.6378,370.7819,69.5529,0.0,1018.8345,1088.3874,360.1441
2018-04-12 16:00:00+00:00,214.575,4.0927,84.7943,-19.625,303.4621,69.6137,0.0,634.2779,703.8916,283.837
2018-04-12 17:00:00+00:00,210.4748,3.1721,115.7031,-28.0363,329.35,63.1253,0.0,803.9129,867.0382,301.3137
2018-04-12 18:00:00+00:00,207.9458,3.7576,83.2937,-33.5688,294.9971,64.2018,0.0,635.9404,700.1422,261.4283
2018-04-12 19:00:00+00:00,207.6825,4.0467,70.0961,-36.3907,281.8253,67.3765,0.0,548.7124,616.089,245.4346
2018-04-12 20:00:00+00:00,194.4216,5.0703,39.4246,-36.1899,238.9165,56.6613,0.0,360.6132,417.2745,202.7267
2018-04-12 21:00:00+00:00,189.9022,4.9817,46.3652,-34.2459,241.2491,51.8096,0.0,384.6908,436.5004,207.0031
2018-04-12 22:00:00+00:00,193.9072,7.0478,32.0575,-29.3619,233.0125,52.9076,0.0,311.5628,364.4704,203.6506
2018-04-12 23:00:00+00:00,213.4307,11.2226,21.4073,-22.2143,246.0606,73.1777,0.0,260.5591,333.7368,223.8463
2018-04-13 00:00:00+00:00,239.6616,15.6149,15.1812,-12.7966,270.4576,90.9934,0.0,252.5675,343.561,257.661
2018-04-13 01:00:00+00:00,252.6893,15.2787,16.6291,-5.2772,284.597,84.0016,0.0,273.9021,357.9037,279.3199
2018-04-13 02:00:00+00:00,264.1763,11.5456,22.662,-1.0275,298.384,64.5896,0.0,318.2789,382.8685,297.3565
2018-04-13 03:00:00+00:00,275.1281,6.7911,44.5755,0.0,326.4947,58.8186,0.0,448.8859,507.7045,326.4947
2018-04-13 04:00:00+00:00,271.3615,6.6634,49.424,0.0,327.4489,49.8652,0.0,488.8275,538.6927,327.4489
2018-04-13 05:00:00+00:00,209.0376,5.7206,57.1545,0.0,271.9128,37.2736,0.0,532.4504,569.724,271.9128
2018-04-13 06:00:00+00:00,156.6781,4.1044,67.064,0.0,227.8465,25.9363,0.0,532.0547,557.991,227.8465
2018-04-13 07:00:00+00:00,137.6303,2.6806,94.1561,0.0,234.467,16.192,0.0,622.4963,638.6883,234.467
2018-04-13 08:00:00+00:00,127.2989,2.4639,99.1137,0.0,228.8765,10.4807,0.0,612.0089,622.4896,228.8765
2018-04-13 09:00:00+00:00,122.474,2.4329,107.8331,0.0,232.74,6.3595,0.0,626.9755,633.335,232.74
2018-04-13 10:00:00+00:00,121.2702,2.2503,136.2168,0.0,259.7373,6.5384,0.0,759.6687,766.2071,259.7373
2018-04-13 11:00:00+00:00,126.146,1.9082,140.7003,0.0,268.7544,13.3615,0.0,799.0065,812.368,268.7544
2018-04-13 12:00:00+00:00,137.8555,2.0464,149.4848,0.0,289.3867,22.4094,0.0,886.1709,908.5803,289.3867
2018-04-13 13:00:00+00:00,171.5463,2.4775,159.3953,0.0,333.419,46.3774,0.0,1001.7279,1048.1053,333.419
2018-04-13 14:00:00+00:00,203.2013,2.7777,153.59,-3.1884,359.569,61.867,0.0,1015.1419,1077.0089,356.3807
2018-04-13 15:00:00+00:00,211.8251,3.5537,105.0216,-10.1957,320.4005,69.8385,0.0,763.9557,833.7942,310.2048
2018-04-13 16:00:00+00:00,213.3314,4.8048,70.0814,-18.7549,288.2176,66.9935,0.0,564.4106,631.404,269.4627
2018-04-13 17:00:00+00:00,210.446,6.6945,37.6234,-26.3671,254.7639,66.2516,0.0,398.6478,464.8994,228.3968
2018-04-13 18:00:00+00:00,208.4065,9.2823,20.9739,-32.0434,238.6627,68.8743,0.0,307.6279,376.5022,206.6193
2018-04-13 19:00:00+00:00,205.7587,12.8769,12.1967,-34.3156,230.8323,65.8998,0.0,230.58,296.4798,196.5168
2018-04-13 20:00:00+00:00,196.3449,19.0157,4.988,-33.8905,220.3486,59.6685,0.0,175.8496,235.5181,186.4582
2018-04-13 21:00:00+00:00,189.2168,29.3701,2.1387,-31.1143,220.7256,50.9057,0.0,144.1359,195.0416,189.6113
2018-04-13 22:00:00+00:00,193.6603,47.1907,0.7662,-26.6595,241.6171,58.422,0.0,134.9834,193.4054,214.9576
2018-04-13 23:00:00+00:00,213.5421,71.1248,0.3587,-20.8381,285.0256,74.1168,0.0,144.1736,218.2904,264.1875
2018-04-14 00:00:00+00:00,240.4321,88.0166,0.3854,-13.2172,328.8341,91.344,0.0,164.8999,256.2439,315.617
2018-04-14 01:00:00+00:00,254.3366,92.4016,0.2997,-6.121,347.0379,87.6962,0.0,180.0311,267.7274,340.9169
2018-04-14 02:00:00+00:00,263.2232,70.5867,0.4751,-1.2361,334.2849,71.6521,0.0,183.8795,255.5316,333.0488
2018-04-14 03:00:00+00:00,275.8782,41.4039,0.7779,0.0,318.06,57.1333,0.0,197.0435,254.1768,318.06
2018-04-14 04:00:00+00:00,272.6768,21.754,4.0515,0.0,298.4824,48.8854,0.0,225.1358,274.0212,298.4824
2018-04-14 05:00:00+00:00,209.6853,14.025,9.8597,0.0,233.57,35.4117,0.0,257.5399,292.9516,233.57
2018-04-14 06:00:00+00:00,158.6094,8.1519,19.4116,0.0,186.1729,28.4845,0.0,270.5199,299.0044,186.1729
2018-04-14 07:00:00+00:00,136.5396,4.9625,36.7836,0.0,178.2857,16.5315,0.0,318.1485,334.68,178.2857
2018-04-14 08:00:00+00:00,126.2882,3.8002,52.3629,0.0,182.4514,9.5189,0.0,365.4823,375.0012,182.4514
2018-04-14 09:00:00+00:00,122.0864,3.3419,71.6188,0.0,197.047,7.3671,0.0,449.2264,456.5935,197.047
2018-04-14 10:00:00+00:00,120.4284,3.1211,89.9402,0.0,213.4897,7.2771,0.0,536.5993,543.8764,213.4897
2018-04-14 11:00:00+00:00,122.9839,1.9072,121.949,0.0,246.84,10.015,0.0,698.0073,708.0223,246.84
2018-04-14 12:00:00+00:00,129.5381,1.5945,153.7336,0.0,284.8662,15.8454,0.0,859.8174,875.6628,284.8662
2018-04-14 13:00:00+00:00,145.6736,1.5904,184.6236,0.0,331.8876,25.3854,0.0,1037.2109,1062.5964,331.8876
2018-04-14 14:00:00+00:00,174.4678,2.0378,174.9557,-3.4461,351.4613,45.3141,0.0,1044.0089,1089.323,348.0152
2018-04-14 15:00:00+00:00,209.4684,3.6937,111.3778,-10.4483,324.5399,69.6674,0.0,786.6344,856.3018,314.0915
2018-04-14 16:00:00+00:00,229.5551,8.1696,53.5331,-17.9765,291.2578,84.6461,0.0,508.2688,592.9149,273.2813
2018-04-14 17:00:00+00:00,229.7117,17.744,16.8675,-23.7407,264.3232,86.8024,0.0,307.6771,394.4796,240.5825
2018-04-14 18:00:00+00:00,226.0314,35.744,4.8289,-28.0317,266.6043,77.5483,0.0,220.0391,297.5874,238.5726
2018-04-14 19:00:00+00:00,225.221,66.7648,2.0519,-31.2946,294.0378,77.9621,0.0,206.034,283.9961,262.7432
2018-04-14 20:00:00+00:00,217.879,96.129,0.2616,-30.8243,314.2697,67.7847,0.0,185.1568,252.9415,283.4453
2018-04-14 21:00:00+00:00,210.2505,134.8685,0.0621,-28.8564,345.1811,66.4416,0.0,168.1885,234.6301,316.3247
2018-04-14 22:00:00+00:00,210.9108,187.3959,0.014,-24.7758,398.3206,68.1966,0.0,156.9957,225.1922,373.5448
2018-04-14 23:00:00+00:00,227.0549,239.7324,0.0023,-20.3099,466.7896,77.818,0.0,163.3084,241.1264,446.4797
2018-04-15 00:00:00+00:00,247.5277,248.9488,0.1163,-13.108,496.5927,89.3,0.0,183.5287,272.8287,483.4847
